Country Code,Country Name,Year,Population
PAN,Panama,1962,1202447.0
PER,Peru,1962,10749463.0
PHL,Philippines,1962,28077345.0
PLW,Palau,1962,10329.0
PNG,Papua New Guinea,1962,2340349.0
POL,Poland,1962,30308500.0
PRE,Pre-demographic dividend,1962,196349130.0
PRI,Puerto Rico,1962,2450322.0
PRK,"Korea, Dem. People's Rep.",1962,11871726.0
PRT,Portugal,1962,8993985.0
PRY,Paraguay,1962,2006675.0
PSS,Pacific island small states,1962,923320.0
PST,Post-demographic dividend,1962,773856028.0
PYF,French Polynesia,1962,83652.0
QAT,Qatar,1962,56266.0
ROU,Romania,1962,18676550.0
RUS,Russian Federation,1962,122591000.0
RWA,Rwanda,1962,3052937.0
SAS,South Asia,1962,597494450.0
SAU,Saudi Arabia,1962,4362788.0
SDN,Sudan,1962,8004122.0
SEN,Senegal,1962,3386803.0
SGP,Singapore,1962,1750200.0
SLB,Solomon Islands,1962,125040.0
SLE,Sierra Leone,1962,2388759.0
SLV,El Salvador,1962,2931187.0
SMR,San Marino,1962,16255.0
SOM,Somalia,1962,2874215.0
SRB,Serbia,1962,6696000.0
SSA,Sub-Saharan Africa (excluding high income),1962,238077562.0
SSD,South Sudan,1962,2951041.0
SSF,Sub-Saharan Africa,1962,238121604.0
SST,Small states,1962,14762137.0
STP,Sao Tome and Principe,1962,64478.0
SUR,Suriname,1962,303894.0
SVK,Slovak Republic,1962,4238188.0
SVN,Slovenia,1962,1603649.0
SWE,Sweden,1962,7561588.0
SWZ,Eswatini,1962,350155.0
SXM,Sint Maarten (Dutch part),1962,3367.0
SYC,Seychelles,1962,44042.0
SYR,Syrian Arab Republic,1962,4875429.0
TCA,Turks and Caicos Islands,1962,5884.0
TCD,Chad,1962,3121226.0
TEA,East Asia & Pacific (IDA & IBRD countries),1962,894536202.0
TEC,Europe & Central Asia (IDA & IBRD countries),1962,317744155.0
TGO,Togo,1962,1612761.0
THA,Thailand,1962,29080945.0
TJK,Tajikistan,1962,2236564.0
TKM,Turkmenistan,1962,1715408.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),1962,221676249.0
TLS,Timor-Leste,1962,491575.0
TMN,Middle East & North Africa (IDA & IBRD countries),1962,102808039.0
TON,Tonga,1962,66233.0
TSA,South Asia (IDA & IBRD),1962,597494450.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),1962,238121604.0
TTO,Trinidad and Tobago,1962,879436.0
TUN,Tunisia,1962,4305477.0
TUR,Turkey,1962,28832831.0
TUV,Tuvalu,1962,5340.0
TZA,Tanzania,1962,10651954.0
UGA,Uganda,1962,7215799.0
UKR,Ukraine,1962,43752227.0
UMC,Upper middle income,1962,1156186962.0
URY,Uruguay,1962,2603883.0
USA,United States,1962,186538000.0
UZB,Uzbekistan,1962,9113629.0
VCT,St. Vincent and the Grenadines,1962,83239.0
VEN,"Venezuela, RB",1962,8742780.0
VGB,British Virgin Islands,1962,8319.0
VIR,Virgin Islands (U.S.),1962,35000.0
VNM,Vietnam,1962,34683410.0
VUT,Vanuatu,1962,67793.0
WLD,World,1962,3124561005.0
WSM,Samoa,1962,115768.0
XKX,Kosovo,1962,994000.0
YEM,"Yemen, Rep.",1962,5473671.0
ZAF,South Africa,1962,17965733.0
ZMB,Zambia,1962,3260645.0
ZWE,Zimbabwe,1962,4039209.0
ARU,Aruba,1963,56699.0
AFE,Africa Eastern and Southern,1963,141202036.0
AFG,Afghanistan,1963,9543200.0
AFW,Africa Western and Central,1963,102691339.0
AGO,Angola,1963,5679409.0
ALB,Albania,1963,1762621.0
AND,Andorra,1963,16407.0
ARB,Arab World,1963,100034191.0
ARE,United Arab Emirates,1963,125130.0
ARG,Argentina,1963,21488916.0
ARM,Armenia,1963,2077584.0
ASM,American Samoa,1963,22029.0
ATG,Antigua and Barbuda,1963,56701.0
AUS,Australia,1963,10950000.0
AUT,Austria,1963,7175811.0
AZE,Azerbaijan,1963,4315127.0
BDI,Burundi,1963,2964416.0
BEL,Belgium,1963,9289770.0
BEN,Benin,1963,2542864.0
BFA,Burkina Faso,1963,5027811.0
BGD,Bangladesh,1963,52202008.0
BGR,Bulgaria,1963,8078145.0
BHR,Bahrain,1963,178142.0
BHS,"Bahamas, The",1963,127340.0
BIH,Bosnia and Herzegovina,1963,3417573.0
BLR,Belarus,1963,8437232.0
BLZ,Belize,1963,100165.0
BMU,Bermuda,1963,47700.0
BOL,Bolivia,1963,3879191.0
BRA,Brazil,1963,78772647.0
BRB,Barbados,1963,233632.0
BRN,Brunei Darussalam,1963,93540.0
BTN,Bhutan,1963,240529.0
BWA,Botswana,1963,535692.0
CAF,Central African Republic,1963,1579375.0
CAN,Canada,1963,18964000.0
CEB,Central Europe and the Baltics,1963,93840016.0
CHE,Switzerland,1963,5694247.0
CHI,Channel Islands,1963,112591.0
CHL,Chile,1963,8650390.0
CHN,China,1963,682335000.0
CIV,Cote d'Ivoire,1963,3918630.0
CMR,Cameroon,1963,5518104.0
COD,"Congo, Dem. Rep.",1963,16461828.0
COG,"Congo, Rep.",1963,1096638.0
COL,Colombia,1963,17629978.0
COM,Comoros,1963,200371.0
CPV,Cabo Verde,1963,216087.0
CRI,Costa Rica,1963,1486555.0
CSS,Caribbean small states,1963,4432240.0
CUB,Cuba,1963,7623300.0
CUW,Curacao,1963,130860.0
CYM,Cayman Islands,1963,8219.0
CYP,Cyprus,1963,577918.0
CZE,Czech Republic,1963,9670685.0
DEU,Germany,1963,74714353.0
DJI,Djibouti,1963,100618.0
DMA,Dominica,1963,62917.0
DNK,Denmark,1963,4684483.0
DOM,Dominican Republic,1963,3638110.0
DZA,Algeria,1963,11912800.0
EAP,East Asia & Pacific (excluding high income),1963,929634719.0
EAR,Early-demographic dividend,1963,1051972834.0
EAS,East Asia & Pacific,1963,1083884354.0
ECA,Europe & Central Asia (excluding high income),1963,287564681.0
ECS,Europe & Central Asia,1963,690411692.0
ECU,Ecuador,1963,4948991.0
EGY,"Egypt, Arab Rep.",1963,28871383.0
EMU,Euro area,1963,272655396.0
ESP,Spain,1963,31296651.0
EST,Estonia,1963,1258857.0
ETH,Ethiopia,1963,23798418.0
EUU,European Union,1963,366516509.0
FCS,Fragile and conflict affected situations,1963,223284589.0
FIN,Finland,1963,4523309.0
FJI,Fiji,1963,436303.0
FRA,France,1963,48582624.0
FRO,Faroe Islands,1963,35965.0
FSM,"Micronesia, Fed. Sts.",1963,48856.0
GAB,Gabon,1963,517573.0
GBR,United Kingdom,1963,53650000.0
GEO,Georgia,1963,3816100.0
GHA,Ghana,1963,7300124.0
GIB,Gibraltar,1963,24889.0
GIN,Guinea,1963,3672560.0
GMB,"Gambia, The",1963,387635.0
GNB,Guinea-Bissau,1963,635008.0
GNQ,Equatorial Guinea,1963,266005.0
GRC,Greece,1963,8479625.0
GRD,Grenada,1963,93409.0
GRL,Greenland,1963,36400.0
GTM,Guatemala,1963,4508444.0
GUM,Guam,1963,71289.0
GUY,Guyana,1963,622580.0
HIC,High income,1963,789358853.0
HKG,"Hong Kong SAR, China",1963,3420900.0
HND,Honduras,1963,2216712.0
HPC,Heavily indebted poor countries (HIPC),1963,173722891.0
HRV,Croatia,1963,4225675.0
HTI,Haiti,1963,4097755.0
HUN,Hungary,1963,10087947.0
IBD,IBRD only,1963,2019553695.0
IBT,IDA & IBRD total,1963,2427869417.0
IDA,IDA total,1963,408315722.0
IDB,IDA blend,1963,129443834.0
IDN,Indonesia,1963,95015295.0
IDX,IDA only,1963,278871888.0
IMN,Isle of Man,1963,48800.0
IND,India,1963,478825602.0
IRL,Ireland,1963,2852650.0
IRN,"Iran, Islamic Rep.",1963,23680246.0
IRQ,Iraq,1963,7888910.0
ISL,Iceland,1963,185653.0
ISR,Israel,1963,2379000.0
ITA,Italy,1963,51252000.0
JAM,Jamaica,1963,1703660.0
JOR,Jordan,1963,1050212.0
JPN,Japan,1963,95900000.0
KAZ,Kazakhstan,1963,11147860.0
KEN,Kenya,1963,8928510.0
KGZ,Kyrgyz Republic,1963,2413700.0
KHM,Cambodia,1963,6183586.0
KIR,Kiribati,1963,44342.0
KNA,St. Kitts and Nevis,1963,50529.0
KOR,"Korea, Rep.",1963,27261747.0
LAC,Latin America & Caribbean (excluding high income),1963,214152054.0
LAO,Lao PDR,1963,2273352.0
LBN,Lebanon,1963,1984999.0
LBR,Liberia,1963,1191796.0
LBY,Libya,1963,1607168.0
LCA,St. Lucia,1963,93214.0
LCN,Latin America & Caribbean,1963,238612680.0
LDC,Least developed countries: UN classification,1963,257908038.0
LIC,Low income,1963,147246689.0
LIE,Liechtenstein,1963,17724.0
LKA,Sri Lanka,1963,10597516.0
LMC,Lower middle income,1963,1060393357.0
LMY,Low & middle income,1963,2391244202.0
LSO,Lesotho,1963,886061.0
LTE,Late-demographic dividend,1963,1139889997.0
LTU,Lithuania,1963,2898950.0
LUX,Luxembourg,1963,324100.0
LVA,Latvia,1963,2210919.0
MAC,"Macao SAR, China",1963,184245.0
MAF,St. Martin (French part),1963,4179.0
MAR,Morocco,1963,13478425.0
MCO,Monaco,1963,23165.0
MDA,Moldova,1963,2185050.0
MDG,Madagascar,1963,5486319.0
MDV,Maldives,1963,97540.0
MEA,Middle East & North Africa,1963,114101578.0
MEX,Mexico,1963,41462373.0
MHL,Marshall Islands,1963,16111.0
MIC,Middle income,1963,2243997513.0
MKD,North Macedonia,1963,1547449.0
MLI,Mali,1963,5441618.0
MLT,Malta,1963,322550.0
MMR,Myanmar,1963,23198238.0
MNA,Middle East & North Africa (excluding high income),1963,105546241.0
MNE,Montenegro,1963,513409.0
MNG,Mongolia,1963,1042387.0
MNP,Northern Mariana Islands,1963,10591.0
MOZ,Mozambique,1963,7679465.0
MRT,Mauritania,1963,928742.0
MUS,Mauritius,1963,718861.0
MWI,Malawi,1963,3933914.0
MYS,Malaysia,1963,8973791.0
NAC,North America,1963,208253700.0
NAM,Namibia,1963,681633.0
NCL,New Caledonia,1963,85700.0
NER,Niger,1963,3693985.0
NGA,Nigeria,1963,48032932.0
NIC,Nicaragua,1963,1946240.0
NLD,Netherlands,1963,11965966.0
NOR,Norway,1963,3666537.0
NPL,Nepal,1963,10604620.0
NRU,Nauru,1963,5270.0
NZL,New Zealand,1963,2531800.0
OED,OECD members,1963,843700013.0
OMN,Oman,1963,593498.0
OSS,Other small states,1963,9659416.0
PAK,Pakistan,1963,48387293.0
PAN,Panama,1963,1238893.0
PER,Peru,1963,11062295.0
PHL,Philippines,1963,29012630.0
PLW,Palau,1963,10566.0
PNG,Papua New Guinea,1963,2385943.0
POL,Poland,1963,30712000.0
PRE,Pre-demographic dividend,1963,200997696.0
PRI,Puerto Rico,1963,2504530.0
PRK,"Korea, Dem. People's Rep.",1963,12065468.0
PRT,Portugal,1963,9030355.0
PRY,Paraguay,1963,2060340.0
PSS,Pacific island small states,1963,954098.0
PST,Post-demographic dividend,1963,783141819.0
PYF,French Polynesia,1963,86847.0
QAT,Qatar,1963,61721.0
ROU,Romania,1963,18797850.0
RUS,Russian Federation,1963,123960000.0
RWA,Rwanda,1963,3105417.0
SAS,South Asia,1963,610498308.0
SAU,Saudi Arabia,1963,4516540.0
SDN,Sudan,1963,8248818.0
SEN,Senegal,1963,3481654.0
SGP,Singapore,1963,1795000.0
SLB,Solomon Islands,1963,128838.0
SLE,Sierra Leone,1963,2426864.0
SLV,El Salvador,1963,3019224.0
SMR,San Marino,1963,16669.0
SOM,Somalia,1963,2936478.0
SRB,Serbia,1963,6732000.0
SSA,Sub-Saharan Africa (excluding high income),1963,243848199.0
SSD,South Sudan,1963,3009061.0
SSF,Sub-Saharan Africa,1963,243893375.0
SST,Small states,1963,15045754.0
STP,Sao Tome and Principe,1963,64237.0
SUR,Suriname,1963,311945.0
SVK,Slovak Republic,1963,4282017.0
SVN,Slovenia,1963,1616971.0
SWE,Sweden,1963,7604328.0
SWZ,Eswatini,1963,357279.0
SXM,Sint Maarten (Dutch part),1963,3703.0
SYC,Seychelles,1963,45176.0
SYR,Syrian Arab Republic,1963,5034639.0
TCA,Turks and Caicos Islands,1963,5870.0
TCD,Chad,1963,3183576.0
TEA,East Asia & Pacific (IDA & IBRD countries),1963,917563058.0
TEC,Europe & Central Asia (IDA & IBRD countries),1963,322502356.0
TGO,Togo,1963,1631758.0
THA,Thailand,1963,29966873.0
TJK,Tajikistan,1963,2318252.0
TKM,Turkmenistan,1963,1773854.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),1963,227866079.0
TLS,Timor-Leste,1963,500652.0
TMN,Middle East & North Africa (IDA & IBRD countries),1963,105546241.0
TON,Tonga,1963,68975.0
TSA,South Asia (IDA & IBRD),1963,610498308.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),1963,243893375.0
TTO,Trinidad and Tobago,1963,891948.0
TUN,Tunisia,1963,4380074.0
TUR,Turkey,1963,29531362.0
TUV,Tuvalu,1963,5341.0
TZA,Tanzania,1963,10968196.0
UGA,Uganda,1963,7461636.0
UKR,Ukraine,1963,44288607.0
UMC,Upper middle income,1963,1183604156.0
URY,Uruguay,1963,2635125.0
USA,United States,1963,189242000.0
UZB,Uzbekistan,1963,9428906.0
VCT,St. Vincent and the Grenadines,1963,84200.0
VEN,"Venezuela, RB",1963,9052632.0
VGB,British Virgin Islands,1963,8469.0
VIR,Virgin Islands (U.S.),1963,39800.0
VNM,Vietnam,1963,35721213.0
VUT,Vanuatu,1963,69944.0
WLD,World,1963,3189655687.0
WSM,Samoa,1963,119552.0
XKX,Kosovo,1963,1022000.0
YEM,"Yemen, Rep.",1963,5556767.0
ZAF,South Africa,1963,18423157.0
ZMB,Zambia,1963,3360099.0
ZWE,Zimbabwe,1963,4178726.0
ARU,Aruba,1964,57029.0
AFE,Africa Eastern and Southern,1964,144920186.0
AFG,Afghanistan,1964,9744772.0
AFW,Africa Western and Central,1964,104953470.0
AGO,Angola,1964,5734995.0
ALB,Albania,1964,1814135.0
AND,Andorra,1964,17466.0
ARB,Arab World,1964,102832792.0
ARE,United Arab Emirates,1964,138049.0
ARG,Argentina,1964,21824427.0
ARM,Armenia,1964,2145004.0
ASM,American Samoa,1964,22850.0
ATG,Antigua and Barbuda,1964,57641.0
AUS,Australia,1964,11167000.0
AUT,Austria,1964,7223801.0
AZE,Azerbaijan,1964,4456691.0
BDI,Burundi,1964,3026292.0
BEL,Belgium,1964,9378113.0
BEN,Benin,1964,2585961.0
BFA,Burkina Faso,1964,5098891.0
BGD,Bangladesh,1964,53741721.0
BGR,Bulgaria,1964,8144340.0
BHR,Bahrain,1964,182888.0
BHS,"Bahamas, The",1964,133705.0
BIH,Bosnia and Herzegovina,1964,3478999.0
BLR,Belarus,1964,8524224.0
BLZ,Belize,1964,103069.0
BMU,Bermuda,1964,48900.0
BOL,Bolivia,1964,3957759.0
BRA,Brazil,1964,81064572.0
BRB,Barbados,1964,234588.0
BRN,Brunei Darussalam,1964,97819.0
BTN,Bhutan,1964,246961.0
BWA,Botswana,1964,547870.0
CAF,Central African Republic,1964,1608618.0
CAN,Canada,1964,19325000.0
CEB,Central Europe and the Baltics,1964,94715795.0
CHE,Switzerland,1964,5789228.0
CHI,Channel Islands,1964,113777.0
CHL,Chile,1964,8821855.0
CHN,China,1964,698355000.0
CIV,Cote d'Ivoire,1964,4071411.0
CMR,Cameroon,1964,5643039.0
COD,"Congo, Dem. Rep.",1964,16903830.0
COG,"Congo, Rep.",1964,1125354.0
COL,Colombia,1964,18175187.0
COM,Comoros,1964,203762.0
CPV,Cabo Verde,1964,222949.0
CRI,Costa Rica,1964,1539942.0
CSS,Caribbean small states,1964,4508189.0
CUB,Cuba,1964,7793258.0
CUW,Curacao,1964,133148.0
CYM,Cayman Islands,1964,8299.0
CYP,Cyprus,1964,578628.0
CZE,Czech Republic,1964,9727804.0
DEU,Germany,1964,75318337.0
DJI,Djibouti,1964,107582.0
DMA,Dominica,1964,63921.0
DNK,Denmark,1964,4722072.0
DOM,Dominican Republic,1964,3757123.0
DZA,Algeria,1964,12221675.0
EAP,East Asia & Pacific (excluding high income),1964,952494226.0
EAR,Early-demographic dividend,1964,1077531237.0
EAS,East Asia & Pacific,1964,1109291332.0
ECA,Europe & Central Asia (excluding high income),1964,291878870.0
ECS,Europe & Central Asia,1964,698355574.0
ECU,Ecuador,1964,5093848.0
EGY,"Egypt, Arab Rep.",1964,29644875.0
EMU,Euro area,1964,275163380.0
ESP,Spain,1964,31609195.0
EST,Estonia,1964,1277086.0
ETH,Ethiopia,1964,24397010.0
EUU,European Union,1964,369850237.0
FCS,Fragile and conflict affected situations,1964,228670583.0
FIN,Finland,1964,4548543.0
FJI,Fiji,1964,450538.0
FRA,France,1964,49230585.0
FRO,Faroe Islands,1964,36409.0
FSM,"Micronesia, Fed. Sts.",1964,50476.0
GAB,Gabon,1964,524891.0
GBR,United Kingdom,1964,54000000.0
GEO,Georgia,1964,3870300.0
GHA,Ghana,1964,7524470.0
GIB,Gibraltar,1964,25478.0
GIN,Guinea,1964,3735912.0
GMB,"Gambia, The",1964,396012.0
GNB,Guinea-Bissau,1964,641821.0
GNQ,Equatorial Guinea,1964,270616.0
GRC,Greece,1964,8510429.0
GRD,Grenada,1964,94122.0
GRL,Greenland,1964,37600.0
GTM,Guatemala,1964,4640795.0
GUM,Guam,1964,73047.0
GUY,Guyana,1964,637835.0
HIC,High income,1964,799159797.0
HKG,"Hong Kong SAR, China",1964,3504600.0
HND,Honduras,1964,2280044.0
HPC,Heavily indebted poor countries (HIPC),1964,178048131.0
HRV,Croatia,1964,4252876.0
HTI,Haiti,1964,4177631.0
HUN,Hungary,1964,10119835.0
IBD,IBRD only,1964,2065153294.0
IBT,IDA & IBRD total,1964,2483839827.0
IDA,IDA total,1964,418686533.0
IDB,IDA blend,1964,132726682.0
IDN,Indonesia,1964,97596728.0
IDX,IDA only,1964,285959851.0
IMN,Isle of Man,1964,49396.0
IND,India,1964,488848139.0
IRL,Ireland,1964,2866550.0
IRN,"Iran, Islamic Rep.",1964,24307855.0
IRQ,Iraq,1964,8122199.0
ISL,Iceland,1964,188983.0
ISR,Israel,1964,2475000.0
ITA,Italy,1964,51675350.0
JAM,Jamaica,1964,1730739.0
JOR,Jordan,1964,1102404.0
JPN,Japan,1964,96903000.0
KAZ,Kazakhstan,1964,11511856.0
KEN,Kenya,1964,9222692.0
KGZ,Kyrgyz Republic,1964,2495300.0
KHM,Cambodia,1964,6331443.0
KIR,Kiribati,1964,45392.0
KNA,St. Kitts and Nevis,1964,49928.0
KOR,"Korea, Rep.",1964,27984155.0
LAC,Latin America & Caribbean (excluding high income),1964,220096687.0
LAO,Lao PDR,1964,2327137.0
LBN,Lebanon,1964,2041231.0
LBR,Liberia,1964,1217905.0
LBY,Libya,1964,1667822.0
LCA,St. Lucia,1964,94637.0
LCN,Latin America & Caribbean,1964,245147710.0
LDC,Least developed countries: UN classification,1964,264174076.0
LIC,Low income,1964,150668279.0
LIE,Liechtenstein,1964,18170.0
LKA,Sri Lanka,1964,10849977.0
LMC,Lower middle income,1964,1085299211.0
LMY,Low & middle income,1964,2446616794.0
LSO,Lesotho,1964,903757.0
LTE,Late-demographic dividend,1964,1165421495.0
LTU,Lithuania,1964,2935200.0
LUX,Luxembourg,1964,327750.0
LVA,Latvia,1964,2240623.0
MAC,"Macao SAR, China",1964,193556.0
MAF,St. Martin (French part),1964,4302.0
MAR,Morocco,1964,13857656.0
MCO,Monaco,1964,23236.0
MDA,Moldova,1964,2228429.0
MDG,Madagascar,1964,5625164.0
MDV,Maldives,1964,100177.0
MEA,Middle East & North Africa,1964,117271192.0
MEX,Mexico,1964,42771077.0
MHL,Marshall Islands,1964,16710.0
MIC,Middle income,1964,2295948515.0
MKD,North Macedonia,1964,1569139.0
MLI,Mali,1964,5503750.0
MLT,Malta,1964,321250.0
MMR,Myanmar,1964,23717785.0
MNA,Middle East & North Africa (excluding high income),1964,108376349.0
MNE,Montenegro,1964,521753.0
MNG,Mongolia,1964,1074518.0
MNP,Northern Mariana Islands,1964,10780.0
MOZ,Mozambique,1964,7857107.0
MRT,Mauritania,1964,956794.0
MUS,Mauritius,1964,736381.0
MWI,Malawi,1964,4032364.0
MYS,Malaysia,1964,9253827.0
NAC,North America,1964,211262900.0
NAM,Namibia,1964,698797.0
NCL,New Caledonia,1964,88100.0
NER,Niger,1964,3802802.0
NGA,Nigeria,1964,49066762.0
NIC,Nicaragua,1964,2006478.0
NLD,Netherlands,1964,12127120.0
NOR,Norway,1964,3694339.0
NPL,Nepal,1964,10783958.0
NRU,Nauru,1964,5590.0
NZL,New Zealand,1964,2585400.0
OED,OECD members,1964,855187441.0
OMN,Oman,1964,608890.0
OSS,Other small states,1964,9840401.0
PAK,Pakistan,1964,49627623.0
PAN,Panama,1964,1276331.0
PER,Peru,1964,11383364.0
PHL,Philippines,1964,29958687.0
PLW,Palau,1964,10792.0
PNG,Papua New Guinea,1964,2434220.0
POL,Poland,1964,31139450.0
PRE,Pre-demographic dividend,1964,205835402.0
PRI,Puerto Rico,1964,2554066.0
PRK,"Korea, Dem. People's Rep.",1964,12282417.0
PRT,Portugal,1964,9035365.0
PRY,Paraguay,1964,2115573.0
PSS,Pacific island small states,1964,984824.0
PST,Post-demographic dividend,1964,792263980.0
PYF,French Polynesia,1964,90132.0
QAT,Qatar,1964,67562.0
ROU,Romania,1964,18919126.0
RUS,Russian Federation,1964,125345000.0
RWA,Rwanda,1964,3164258.0
SAS,South Asia,1964,623943328.0
SAU,Saudi Arabia,1964,4677304.0
SDN,Sudan,1964,8503989.0
SEN,Senegal,1964,3580241.0
SGP,Singapore,1964,1841600.0
SLB,Solomon Islands,1964,132766.0
SLE,Sierra Leone,1964,2466671.0
SLV,El Salvador,1964,3109571.0
SMR,San Marino,1964,17101.0
SOM,Somalia,1964,3001160.0
SRB,Serbia,1964,6765000.0
SSA,Sub-Saharan Africa (excluding high income),1964,249827334.0
SSD,South Sudan,1964,3069735.0
SSF,Sub-Saharan Africa,1964,249873656.0
SST,Small states,1964,15333414.0
STP,Sao Tome and Principe,1964,64278.0
SUR,Suriname,1964,320267.0
SVK,Slovak Republic,1964,4327341.0
SVN,Slovenia,1964,1632114.0
SWE,Sweden,1964,7661354.0
SWZ,Eswatini,1964,365120.0
SXM,Sint Maarten (Dutch part),1964,4063.0
SYC,Seychelles,1964,46322.0
SYR,Syrian Arab Republic,1964,5200341.0
TCA,Turks and Caicos Islands,1964,5851.0
TCD,Chad,1964,3246527.0
TEA,East Asia & Pacific (IDA & IBRD countries),1964,940205341.0
TEC,Europe & Central Asia (IDA & IBRD countries),1964,327271196.0
TGO,Togo,1964,1662073.0
THA,Thailand,1964,30881136.0
TJK,Tajikistan,1964,2402473.0
TKM,Turkmenistan,1964,1833065.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),1964,234169957.0
TLS,Timor-Leste,1964,510035.0
TMN,Middle East & North Africa (IDA & IBRD countries),1964,108376349.0
TON,Tonga,1964,71744.0
TSA,South Asia (IDA & IBRD),1964,623943328.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),1964,249873656.0
TTO,Trinidad and Tobago,1964,902620.0
TUN,Tunisia,1964,4461111.0
TUR,Turkey,1964,30244258.0
TUV,Tuvalu,1964,5354.0
TZA,Tanzania,1964,11295675.0
UGA,Uganda,1964,7719108.0
UKR,Ukraine,1964,44796959.0
UMC,Upper middle income,1964,1210649304.0
URY,Uruguay,1964,2665383.0
USA,United States,1964,191889000.0
UZB,Uzbekistan,1964,9762819.0
VCT,St. Vincent and the Grenadines,1964,85117.0
VEN,"Venezuela, RB",1964,9369101.0
VGB,British Virgin Islands,1964,8644.0
VIR,Virgin Islands (U.S.),1964,40800.0
VNM,Vietnam,1964,36780001.0
VUT,Vanuatu,1964,72116.0
WLD,World,1964,3255145692.0
WSM,Samoa,1964,123346.0
XKX,Kosovo,1964,1050000.0
YEM,"Yemen, Rep.",1964,5641598.0
ZAF,South Africa,1964,18896303.0
ZMB,Zambia,1964,3463211.0
ZWE,Zimbabwe,1964,4322854.0
ARU,Aruba,1965,57357.0
AFE,Africa Eastern and Southern,1965,148769974.0
AFG,Afghanistan,1965,9956318.0
AFW,Africa Western and Central,1965,107289875.0
AGO,Angola,1965,5770573.0
ALB,Albania,1965,1864791.0
AND,Andorra,1965,18542.0
ARB,Arab World,1965,105736428.0
ARE,United Arab Emirates,1965,149855.0
ARG,Argentina,1965,22159644.0
ARM,Armenia,1965,2211316.0
ASM,American Samoa,1965,23675.0
ATG,Antigua and Barbuda,1965,58699.0
AUS,Australia,1965,11388000.0
AUT,Austria,1965,7270889.0
AZE,Azerbaijan,1965,4592601.0
BDI,Burundi,1965,3094378.0
BEL,Belgium,1965,9463667.0
BEN,Benin,1965,2632361.0
BFA,Burkina Faso,1965,5174874.0
BGD,Bangladesh,1965,55385114.0
BGR,Bulgaria,1965,8204168.0
BHR,Bahrain,1965,187432.0
BHS,"Bahamas, The",1965,140060.0
BIH,Bosnia and Herzegovina,1965,3535632.0
BLR,Belarus,1965,8610000.0
BLZ,Belize,1965,106120.0
BMU,Bermuda,1965,50100.0
BOL,Bolivia,1965,4038865.0
BRA,Brazil,1965,83373533.0
BRB,Barbados,1965,235415.0
BRN,Brunei Darussalam,1965,102390.0
BTN,Bhutan,1965,253993.0
BWA,Botswana,1965,559996.0
CAF,Central African Republic,1965,1639706.0
CAN,Canada,1965,19678000.0
CEB,Central Europe and the Baltics,1965,95440988.0
CHE,Switzerland,1965,5856472.0
CHI,Channel Islands,1965,114989.0
CHL,Chile,1965,8989607.0
CHN,China,1965,715185000.0
CIV,Cote d'Ivoire,1965,4226843.0
CMR,Cameroon,1965,5773538.0
COD,"Congo, Dem. Rep.",1965,17369882.0
COG,"Congo, Rep.",1965,1155389.0
COL,Colombia,1965,18725242.0
COM,Comoros,1965,207429.0
CPV,Cabo Verde,1965,230421.0
CRI,Costa Rica,1965,1592834.0
CSS,Caribbean small states,1965,4580382.0
CUB,Cuba,1965,7958171.0
CUW,Curacao,1965,135266.0
CYM,Cayman Islands,1965,8370.0
CYP,Cyprus,1965,580972.0
CZE,Czech Republic,1965,9779358.0
DEU,Germany,1965,75963695.0
DJI,Djibouti,1965,114976.0
DMA,Dominica,1965,65044.0
DNK,Denmark,1965,4759012.0
DOM,Dominican Republic,1965,3877768.0
DZA,Algeria,1965,12550880.0
EAP,East Asia & Pacific (excluding high income),1965,976360559.0
EAR,Early-demographic dividend,1965,1103859981.0
EAS,East Asia & Pacific,1965,1135760430.0
ECA,Europe & Central Asia (excluding high income),1965,296127062.0
ECS,Europe & Central Asia,1965,706070460.0
ECU,Ecuador,1965,5243980.0
EGY,"Egypt, Arab Rep.",1965,30433024.0
EMU,Euro area,1965,277650954.0
ESP,Spain,1965,31954292.0
EST,Estonia,1965,1294566.0
